feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_62,positive_indicator,0.02211904135098945,8.439243133540053e-6,0.00001770340675855131,0.0015162881810235418,0.0068231973110804795,0.010503687183388843,0.010645679520981655,0.00014199233759281185,-0.0024676975179274553,-0.0021827341648145548,0.0002849633531129005,0.0,0.0
feature_71,signed_tail05,0.0048845925254198085,3.0641361840055836e-6,0.000017609278571306675,0.0017959757652847735,0.006016160026625214,0.018658339461743913,0.02899401567290301,0.010335676211159096,-0.003684047021551989,-0.0023111351957467944,0.0013729118258051947,0.0016635307699503455,0.0015697810488388554
feature_17,positive_indicator,0.033417070388727516,0.00008245132735196226,0.000017488050165215263,0.006356607426015717,0.006244276125086392,0.009388337809661546,0.033417070388727516,0.02402873257906597,-0.0023727101135221844,-0.0021827341648145548,0.0001899759487076296,0.0,0.0
feature_29,rank,-0.008352809010456428,8.139770300230609e-6,0.000017339736425814323,-0.0020648067425979447,-0.0058087747268917795,0.0011429760056870903,0.006191482073366851,0.005048506067679761,0.02879913614884698,0.0057885524678638785,-0.0230105836809831,0.0015601287449688555,0.000918431187653633
feature_21,signed_tail05,-0.0026612738459288678,1.1203687053651379e-6,0.00001708351354590132,-0.003156778911625713,-0.011796939994899128,0.0010091062085329913,-0.003233364478488433,-0.004242470687021424,0.023036942061649964,-0.003177850109688134,-0.026214792171338097,0.00012173914949903055,0.00026134695297822864
feature_23,top05_indicator,0.012748182486657052,0.000015275675013581846,0.000017049682817904532,0.0006672562241785732,0.004933097221108434,0.010495627879958338,0.012748182486657053,0.002252554606698716,-0.003118882809348126,-0.0021827341648145548,0.0009361486445335714,0.0,0.0
feature_71,abs_z,0.010417446659240784,0.00012096031316533029,0.000017012998286158876,0.004908330507409138,0.009397679864166049,-0.0011973053580063805,0.02899401567290301,0.03019132103090939,0.0039429506897588,0.027670760732592264,0.023727810042833464,0.012046327688320924,0.014239249767509437
feature_05,signed_tail05,-0.02295225876239824,0.00007151493234514028,0.000016868509544520904,-0.008565691178859284,-0.005106169872763529,0.04377063525429926,-0.003250046033622682,-0.04702068128792194,-0.0015567177679528669,-0.0027618529415490718,-0.0012051351735962049,0.0022946852860949293,0.0029760164831025286
feature_26,square_z,-0.0006211645015246626,2.8467817823063513e-6,0.000016570426882744904,-0.008774307746024076,-0.004900755416576734,0.1155249718236279,-0.0015732056474226104,-0.11709817747105052,0.030317183093371867,-0.0032352678792604075,-0.03355245097263228,0.0006369608588374612,0.0008192708014713887
feature_65,top05_indicator,0.025629211713818142,0.000046720019257651124,0.000016567121962074438,0.004101063784019557,0.005349124922160435,0.009850306342067261,0.025629211713818142,0.015778905371750883,-0.0030883823203242235,-0.0021827341648145548,0.0009056481555096687,0.0,0.0
feature_08,signed_tail05,0.0017536122909884626,4.049573899544967e-7,0.00001642866909246088,0.0008473207060857768,0.012829673847103781,0.003922526824647979,0.008084867912255775,0.004162341087607796,-0.002462930689822302,0.0006274188717560672,0.0030903495615783694,0.001005239008298808,0.0005203204213088691
feature_65,rank,-0.010078501789217065,0.000011868337193354783,0.000016426043283002123,-0.0035238578992126037,-0.004352799891838389,0.034837324009245704,0.025629211713818142,-0.009208112295427562,0.005162942133783963,0.019017501277063826,0.013854559143279863,0.001823066670851626,0.0041032516003010455
feature_33,top05_indicator,0.004433210634244051,1.3576843751472722e-6,0.000016349301693141527,-0.0016744807102494295,0.007822811490227722,0.010965486671896795,0.00443321063424405,-0.0065322760376527456,-0.0036252435718097335,0.02398189515619788,0.027607138728007616,0.0,0.0
feature_32,sign,0.0023562252919086886,7.83379265500983e-6,0.000016154837464643634,-0.0025818569844291944,0.00624853563763626,0.013996372595032999,0.009235995375931574,-0.004760377219101424,-0.010383897456948092,0.0007534855710742197,0.01113738302802231,0.00006404483733877012,0.00023991869529511422
feature_12,positive_indicator,0.00874731513146349,0.000032875709771174044,0.000015668067268159724,-0.0014922050391340876,0.006843887405403494,0.011476810605298083,0.008747315131463488,-0.002729495473834595,-0.005587080821553208,0.006302805063118879,0.011889885884672087,0.010663204702085805,0.01277635785632328
feature_51,bottom05_indicator,-0.007202899423180671,2.971215535274574e-6,0.000015644655847801836,-0.0043610912613012065,-0.005666940797299763,0.01140073489799669,-0.007202899423180671,-0.01860363432117736,-0.0014574785543314788,-0.0021827341648145548,-0.0007252556104830759,0.0,0.0
feature_65,z,-0.002638145327724299,9.700652096489293e-6,0.00001497356958946039,-0.003213773524074593,-0.00418994522683548,0.034837324009245704,0.025629211713818142,-0.009208112295427562,0.005175555088504774,0.018950524408743206,0.013774969320238431,0.001823066670851626,0.004103184102390498
feature_07,square_z,0.0002753587872037912,2.036977778341331e-6,0.000014761417951647537,-0.0014465647803472616,0.006520946459855335,0.012146074089533294,0.03250964164627872,0.020363567556745423,0.00041187466153194186,-0.009445577674607169,-0.00985745233613911,0.008920031255358965,0.00920709453046427
feature_77,signed_tail05,0.010794940001859694,0.00001587199238795023,0.00001434677618050717,0.004141445284468447,0.0038880314417038173,-0.004975860633051778,0.01709789332597906,0.022073753959030835,-0.0035120029640817044,0.02307987718645938,0.026591880150541085,0.0008330508668283697,0.0003813116940614129
feature_41,square_z,0.0044178348664315505,0.00008351412872720232,0.000013929402451928752,0.0028209010276033595,0.007844852932462213,0.03889555361122672,0.020770742098387668,-0.018124811512839054,0.02972681079615483,0.01234504595828891,-0.017381764837865916,0.004069239637445732,0.004737326484448193
feature_64,top05_indicator,0.016210640367604112,0.000011630539219598113,0.000013341452999360293,0.001189643322520077,0.007367104958930731,0.010465475893657808,0.01621064036760411,0.005745164473946301,-0.002460897329952118,-0.0021827341648145548,0.000278163165137563,0.0,0.0
feature_70,top05_indicator,-0.00519543443119195,1.6100875350755217e-6,0.000013025394269949864,-0.003953689408395898,-0.005166130746045107,0.011344895717679548,-0.005195434431191949,-0.016540330148871497,-0.0013608518736915687,-0.0021827341648145548,-0.0008218822911229861,0.0,0.0
feature_54,sign,-0.0018493984718515265,4.826134648250324e-6,0.000012924476740616697,-0.005417130527810269,-0.003273497362285163,0.0164820792997945,0.007082926907190512,-0.009399152392603987,0.0012466932976896372,-0.004109859139554961,-0.005356552437244598,0.0034722686561313087,0.004893454088840708
feature_55,sign,-0.0012106469453389375,2.068109200781265e-6,0.000012616325079095603,-0.004398266406241194,-0.00422897246681968,0.015301049160784895,0.007701251161503426,-0.0075997979992814685,0.002325736573596678,-0.0046292496580151495,-0.006954986231611828,0.007356699468638789,0.009085662010722048
feature_47,bottom05_indicator,0.023776481687892124,0.00003892849090292305,0.0000125129726612494,0.0035332683300045215,0.004749325738892331,0.009971998856822274,0.02377648168789213,0.013804482831069857,-0.0029546252772807632,-0.0021827341648145548,0.0007718911124662085,0.0,0.0
feature_11,square_z,-0.0005272702925406096,1.6441576097259158e-6,0.000012102075661712952,-0.010437418720222134,-0.0042856814162736566,0.07088743798605919,-0.010045707028397136,-0.08093314501445632,0.004557276461614782,-0.0217814103146269,-0.026338686776241682,0.003640504409723914,0.004185749877463293
feature_21,top05_indicator,-0.0032333644784884336,1.2284572856735565e-6,0.000012074360903002734,-0.004969354772279416,-0.01237740155009051,0.011906439901854141,-0.003233364478488433,-0.015139804380342575,-0.0010228269159881017,-0.0021827341648145548,-0.001159907248826453,0.0,0.0
feature_18,rank,-0.004489872711082673,2.3568477133251164e-6,0.000012018718763329161,-0.0016334954247960833,-0.004737312587496914,0.013644166920313195,0.03300920771137012,0.01936504079105693,0.03013542028953584,0.0354538074118167,0.005318387122280863,0.001891270523237893,0.00393993962018895
feature_71,rank,0.0034568267367845267,1.3594379060233308e-6,0.000011696542821293399,0.0010420464367742921,0.005636025479923425,0.018658339461743913,0.02899401567290301,0.010335676211159096,0.0027648865027116087,0.027670760732592264,0.024905874229880654,0.020159467323638346,0.023277134499937544
feature_43,rank,-0.009564696302256214,9.987935996158548e-6,0.000011684707452164211,-0.002745260306185783,-0.0036028179856391397,0.0225090407581716,0.019717251425738595,-0.002791789332433004,0.01409566383655487,-0.004176030536464805,-0.018271694373019676,0.004095047819480172,0.005093394060019635
feature_22,signed_tail05,0.008302827476009654,0.000012371361434504458,0.000011485870586303015,0.00035959929187684366,0.0043804769155759505,0.02369450572803719,0.013888885582583823,-0.009805620145453367,-0.004980808914002337,0.018244695404901118,0.023225504318903453,0.00017868559581959748,0.0007341158624641743
feature_16,rank,0.003424750392372985,1.3643681652242279e-6,0.000011403877113180805,0.0029528242289941185,0.004707065321466727,0.018456744316312158,0.03897734115482964,0.020520596838517483,-0.006375521644867534,0.0035407531840702545,0.00991627482893779,0.0029356863063064557,0.00447299579047356
feature_65,sign,-0.00296736779759754,0.000012424565337343374,0.000011314055370914566,-0.0032692008284046347,-0.00363499103935454,0.013342329205970383,0.00783733252372236,-0.0055049966822480235,0.0004394958034112628,-0.005290465188137551,-0.005729960991548814,0.00013693602624929076,0.00015893865014232871
feature_47,abs_z,0.005895805470603627,0.00010449108863708201,0.000011178061070094003,0.00845966618644176,0.007541635602795052,-0.0008316993016469046,0.04750870852561298,0.04834040782725989,-0.010137684177034537,0.023296959421050055,0.033434643598084596,0.030206976456771895,0.025435615820226156
feature_72,top05_indicator,0.006135680655798173,2.315479796122233e-6,0.000011138656781595202,-0.001143790888233156,0.004971159203700473,0.010851225474619468,0.00613568065579817,-0.0047155448188212976,-0.002992592797021759,-0.0021827341648145548,0.0008098586322072042,0.0,0.0
feature_59,positive_indicator,-0.0037276252808250278,9.699648438665776e-6,0.00001100613563664865,-0.016895378122988254,-0.0019080845583271061,0.024718180761312065,-0.003727625280825028,-0.028445806042137093,-0.0006667021401390638,-0.0036638682239737556,-0.0029971660838346917,0.0001451897208414733,0.00033129229799807756
feature_17,bottom05_indicator,-0.0025180352816123247,6.038509414718618e-7,0.000010975094235421423,-0.004207174530097181,-0.005776106716787462,0.011598464039880893,-0.0025180352816123247,-0.014116499321493219,-0.0007995627244211065,-0.01705927347764614,-0.016259710753225035,0.0,0.0
feature_08,sign,0.005620831537463459,0.00004457995071271981,0.000010614620458149204,0.004040856486684023,0.004535488219718765,0.006409385667795514,0.013376875564898558,0.006967489897103044,-0.006015249812302173,0.0011275986585012332,0.007142848470803406,0.00011104761715409364,0.00015535705070370204
feature_58,bottom05_indicator,0.015152026755447438,0.000016137052810227814,0.000010223822951016537,0.0012257340834274952,0.003908854116856251,0.010409435964913717,0.015152026755447435,0.004742590790533718,-0.0028190229867688502,-0.0021827341648145548,0.0006362888219542955,0.0,0.0
feature_42,top05_indicator,-0.003478578117363353,7.792008016593854e-7,0.000010166537871891812,-0.003669156746722898,-0.005187125623961984,0.011321076321452586,-0.0034785781173633564,-0.014799654438815943,-0.0012578711293669044,-0.02012526165983441,-0.018867390530467508,0.0,0.0
feature_50,positive_indicator,-0.0009217858219366402,4.725651193693281e-7,0.000010026518216132985,-0.0110838775411838,-0.007030768329172376,0.018171213657342894,-0.0009217858219366404,-0.019092999479279536,0.002200169849253487,-0.0091385988703677,-0.011338768719621186,0.0025917714581972324,0.0018104440578254688
