fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
otf_02,batch_missing,batch_missing_clock_simplex,q50_q90,403656,929882.1413297653,607154.5629982947,609734.4129484079,0.0042311043879550425
otf_02,batch_missing,batch_missing_clock_simplex,q90_q99,108416,442857.89012527466,207917.7210927402,208294.61482502572,0.0018094261947296797
otf_02,batch_missing,batch_missing_clock_simplex,q99_q100,5808,37889.3440284729,22814.773248989557,23433.42972259454,0.02640059440417608
otf_02,batch_missing,clock_weight_delta_blend,q00_q50,235224,275132.5988612175,215695.6408434323,216233.21173498518,0.00248606995770706
otf_02,batch_missing,clock_weight_delta_blend,q50_q90,403656,929882.1413297653,607152.1832809498,609734.4129484079,0.004235007263197699
otf_02,batch_missing,clock_weight_delta_blend,q90_q99,108416,442857.89012527466,207939.86261385583,208294.61482502572,0.0017031271378181723
otf_02,batch_missing,clock_weight_delta_blend,q99_q100,5808,37889.3440284729,22815.445483167623,23433.42972259454,0.026371907430650543
otf_02,batch_missing,group_select_clock_weight_delta_blend,q00_q50,235224,275132.5988612175,215697.96131910486,216233.21173498518,0.0024753386012520417
otf_02,batch_missing,group_select_clock_weight_delta_blend,q50_q90,403656,929882.1413297653,607078.5280992179,609734.4129484079,0.004355806057177114
otf_02,batch_missing,group_select_clock_weight_delta_blend,q90_q99,108416,442857.89012527466,207941.4066549323,208294.61482502572,0.0016957143629955373
otf_02,batch_missing,group_select_clock_weight_delta_blend,q99_q100,5808,37889.3440284729,23035.020354765686,23433.42972259454,0.017001752306223805
otf_02,batch_missing,selection_chosen_gate,q00_q50,235224,275132.5988612175,215695.6408434323,216233.21173498518,0.00248606995770706
otf_02,batch_missing,selection_chosen_gate,q50_q90,403656,929882.1413297653,607152.1832809498,609734.4129484079,0.004235007263197699
otf_02,batch_missing,selection_chosen_gate,q90_q99,108416,442857.89012527466,207939.86261385583,208294.61482502572,0.0017031271378181723
otf_02,batch_missing,selection_chosen_gate,q99_q100,5808,37889.3440284729,22815.445483167623,23433.42972259454,0.026371907430650543
otf_03,batch_missing,base_ensemble,q00_q50,331056,376069.2813704014,290247.9882938161,291070.385833378,0.0028254249816835886
otf_03,batch_missing,base_ensemble,q50_q90,363968,875170.5470972061,626891.4719084587,628632.295052324,0.0027692232129440386
otf_03,batch_missing,base_ensemble,q90_q99,48400,208726.45928001404,164070.7529538827,164499.26546450186,0.0026049509060672715
otf_03,batch_missing,base_ensemble,q99_q100,3872,24758.774772644043,16934.67440606838,17002.115008727065,0.003966600780200946
otf_03,batch_missing,batch_missing_clock_simplex,q00_q50,331056,376069.2813704014,290209.1615151081,291070.385833378,0.002958818073518943
otf_03,batch_missing,batch_missing_clock_simplex,q50_q90,363968,875170.5470972061,627071.1576423099,628632.295052324,0.0024833872238206878
otf_03,batch_missing,batch_missing_clock_simplex,q90_q99,48400,208726.45928001404,164106.78031494076,164499.26546450186,0.0023859386146973804
otf_03,batch_missing,batch_missing_clock_simplex,q99_q100,3872,24758.774772644043,16870.698426129504,17002.115008727065,0.0077294255761771735
otf_03,batch_missing,clock_weight_delta_blend,q00_q50,331056,376069.2813704014,290187.2878152393,291070.385833378,0.003033967250259062
otf_03,batch_missing,clock_weight_delta_blend,q50_q90,363968,875170.5470972061,627039.9773122494,628632.295052324,0.0025329874914270523
otf_03,batch_missing,clock_weight_delta_blend,q90_q99,48400,208726.45928001404,164106.78031494076,164499.26546450186,0.0023859386146973804
otf_03,batch_missing,clock_weight_delta_blend,q99_q100,3872,24758.774772644043,16871.126131564415,17002.115008727065,0.007704269562664123
otf_03,batch_missing,group_select_clock_weight_delta_blend,q00_q50,331056,376069.2813704014,290133.99723389326,291070.385833378,0.003217052111995966
otf_03,batch_missing,group_select_clock_weight_delta_blend,q50_q90,363968,875170.5470972061,626825.6803676311,628632.295052324,0.00287388143897771
otf_03,batch_missing,group_select_clock_weight_delta_blend,q90_q99,48400,208726.45928001404,164064.02366891317,164499.26546450186,0.0026458585961444125
otf_03,batch_missing,group_select_clock_weight_delta_blend,q99_q100,3872,24758.774772644043,16934.67440606838,17002.115008727065,0.003966600780200946
otf_03,batch_missing,selection_chosen_gate,q00_q50,331056,376069.2813704014,290187.2878152393,291070.385833378,0.003033967250259062
otf_03,batch_missing,selection_chosen_gate,q50_q90,363968,875170.5470972061,627039.9773122494,628632.295052324,0.0025329874914270523
otf_03,batch_missing,selection_chosen_gate,q90_q99,48400,208726.45928001404,164106.78031494076,164499.26546450186,0.0023859386146973804
otf_03,batch_missing,selection_chosen_gate,q99_q100,3872,24758.774772644043,16871.126131564415,17002.115008727065,0.007704269562664123
