fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,phase,clock,strategy,selected_by_selection,rows,numerator,denominator,weighted_zero_mean_r2,prediction_mean,prediction_std
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_abs_blend,false,377520,479608.1496673777,479565.6783208101,-0.00008856210627161687,0.02819239331115965,0.05952687313796813
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_disagreement_blend,false,377520,479597.6239526007,479565.6783208101,-0.00006661367406946006,0.028001240424100658,0.05924850163259855
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_delta_blend,false,377520,479598.26539528003,479565.6783208101,-0.00006795122324865233,0.028001665723346853,0.05920732034644577
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_shrink,false,377520,479392.9338217091,479565.6783208101,0.00036021030467781046,0.027146318272195723,0.058300749166807844
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_abs_shrink,false,377520,479405.418072394,479565.6783208101,0.0003341778940003648,0.027354377157468454,0.058560263521562884
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_disagreement_shrink,false,377520,479428.10493196786,479565.6783208101,0.0002868707980185903,0.027324065179682114,0.05838015857226014
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,base_ensemble,false,374616,510811.3180959258,512202.1813048233,0.0027154574104981677,0.02907196390643179,0.05796525256923107
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,batch_missing_clock_simplex,false,374616,510846.24348736193,512202.1813048233,0.00264727068129067,0.02864759754730076,0.05731562773183664
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,global_blend,false,374616,510846.24348736193,512202.1813048233,0.00264727068129067,0.02864759754730076,0.05731562773183664
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_blend,false,374616,510846.24348736193,512202.1813048233,0.00264727068129067,0.02864759754730076,0.05731562773183664
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_blend,false,374616,510842.960451003,512202.1813048233,0.002653680330602537,0.028881615518234746,0.05770575661370095
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_abs_blend,false,374616,510841.1873207263,512202.1813048233,0.002657142108668742,0.028956888308655386,0.05787846534946767
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_disagreement_blend,false,374616,510840.7446031962,512202.1813048233,0.0026580064500288936,0.02875318621872095,0.057580830587326444
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_delta_blend,false,374616,510841.3995373419,512202.1813048233,0.0026567277867010075,0.02875155455461625,0.057528648145689434
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_shrink,true,374616,510902.75785124104,512202.1813048233,0.0025369346344289445,0.028085503627836857,0.056731163987369666
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_abs_shrink,false,374616,510890.6901640114,512202.1813048233,0.002560495032393195,0.028212247872303493,0.05697758671778131
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,clock_weight_disagreement_shrink,false,374616,510942.0182041107,512202.1813048233,0.0024602845257363226,0.02813773896612191,0.056720114869896664
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_blend,false,374616,510772.0916635827,512202.1813048233,0.002792041294313652,0.028597804109752087,0.056810822393340045
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_blend,false,374616,510781.63790107623,512202.1813048233,0.0027734036589385225,0.028869776209376606,0.05753359939803602
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_abs_blend,false,374616,510788.6792965743,512202.1813048233,0.0027596563619626258,0.028948587138321002,0.0577089154847907
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_disagreement_blend,false,374616,510788.40382472466,512202.1813048233,0.002760194180542297,0.028744803761017627,0.05740863595527474
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_delta_blend,false,374616,510789.6232855756,512202.1813048233,0.0027578133612184974,0.02874239740574964,0.05737392594400223
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_shrink,false,374616,510902.75785124104,512202.1813048233,0.0025369346344289445,0.028085503627836857,0.056731163987369666
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_abs_shrink,false,374616,510889.51596817496,512202.1813048233,0.0025627874783827886,0.028227843514922503,0.056981981710026705
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,group_select_clock_weight_disagreement_shrink,false,374616,510886.62406929897,512202.1813048233,0.0025684334888480542,0.028257307145833063,0.05684015062209718
otf_01,1249,1308,1309,1318,1319,1328,validation,batch_missing,selection_chosen_gate,false,374616,510902.75785124104,512202.1813048233,0.0025369346344289445,0.028085503627836857,0.056731163987369666
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,base_ensemble,false,374616,510303.3482155666,512202.1813048233,0.003707194460631724,0.00395518645426911,0.03776881239353278
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,batch_missing_clock_simplex,false,374616,510120.4753017595,512202.1813048233,0.00406422713343535,0.003971667105970663,0.03933175535505547
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,global_blend,false,374616,510120.4753017595,512202.1813048233,0.00406422713343535,0.003971667105970663,0.03933175535505545
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_blend,false,374616,510120.4753017595,512202.1813048233,0.00406422713343535,0.003971667105970671,0.03933175535505542
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_blend,false,374616,510177.1499231585,512202.1813048233,0.003953578207156583,0.003792686643221697,0.03874318654522303
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_abs_blend,true,374616,510077.508711135,512202.1813048233,0.004148113130396536,0.003904750739024956,0.03883355600430084
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_disagreement_blend,false,374616,510212.64817148366,512202.1813048233,0.003884273058485155,0.0038026418517662897,0.038805132709491576
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_delta_blend,false,374616,510147.6427263001,512202.1813048233,0.004011186702269187,0.0037765404917013807,0.0389480129281546
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_shrink,false,374616,510426.3242427714,512202.1813048233,0.003467101716607135,0.0036690868126187217,0.036265970536009697
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_abs_shrink,false,374616,510419.78918861627,512202.1813048233,0.0034798604560145607,0.003658417929525698,0.03657814279494968
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,clock_weight_disagreement_shrink,false,374616,510462.1123938037,512202.1813048233,0.003397230575213128,0.0031050278302135617,0.036060041492504046
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_blend,false,374616,510112.6707920737,512202.1813048233,0.004079464299481583,0.004400273970033509,0.037252802357539215
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_blend,false,374616,510209.00530056877,512202.1813048233,0.003891385232247524,0.00412192490377568,0.037099165575982744
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_abs_blend,false,374616,510096.89489608177,512202.1813048233,0.004110264433818678,0.004100772578544312,0.03918843167177386
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_disagreement_blend,false,374616,510205.4755781799,512202.1813048233,0.0038982765000274977,0.0040505495826673385,0.037892927266932025
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_delta_blend,false,374616,510201.19688419404,512202.1813048233,0.003906630025533708,0.0041248316235294475,0.037133007243148365
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_shrink,false,374616,510303.3482155666,512202.1813048233,0.003707194460631724,0.00395518645426911,0.03776881239353278
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_abs_shrink,false,374616,510302.78492948605,512202.1813048233,0.003708294194488926,0.003945898228721284,0.03775287463996307
otf_02,1259,1318,1319,1328,1329,1338,selection,batch_missing,group_select_clock_weight_disagreement_shrink,false,374616,510303.3482155666,512202.1813048233,0.003707194460631724,0.00395518645426911,0.03776881239353278
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,base_ensemble,false,372680,587449.3885542433,589001.8800541078,0.002635800584748327,0.0012316066398226299,0.04665854587745059
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,batch_missing_clock_simplex,false,372680,587294.4996856273,589001.8800541078,0.002898768962033893,0.0010661812903657525,0.048219292304078704
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,global_blend,false,372680,587294.4996856273,589001.8800541078,0.002898768962033893,0.001066181290365753,0.04821929230407869
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_blend,false,372680,587294.4996856273,589001.8800541078,0.002898768962033893,0.0010661812903657647,0.04821929230407864
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_blend,false,372680,587445.8710543355,589001.8800541078,0.002641772551947197,0.0009237980407280791,0.047756797085001405
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_abs_blend,true,372680,587411.9362668262,589001.8800541078,0.0026993866082999363,0.0010058251544247051,0.04773797575693645
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_disagreement_blend,false,372680,587379.3852388866,589001.8800541078,0.0027546513350213964,0.0009276189246306291,0.04772805010225658
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_delta_blend,false,372680,587404.1160877907,589001.8800541078,0.002712663610123456,0.0008751306695183064,0.047963932987956565
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_shrink,false,372680,587544.7701917213,589001.8800541078,0.0024738628376748117,0.0008990877641829272,0.044844762944521326
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_abs_shrink,false,372680,587457.9620761377,589001.8800541078,0.002621244566873515,0.0009103786752345983,0.0448879929930249
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,clock_weight_disagreement_shrink,false,372680,587677.6619900669,589001.8800541078,0.002248240810231783,0.0004255660779978251,0.04471599760485847
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_blend,false,372680,587215.2992714868,589001.8800541078,0.003033234431198739,0.0016550586755402102,0.045628834485397646
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_blend,false,372680,587412.7468909373,589001.8800541078,0.002698010340857371,0.0013385102951919262,0.04578439964064261
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_abs_blend,false,372680,587406.2618049545,589001.8800541078,0.0027090206384513538,0.001238159604731443,0.048209430376545605
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_disagreement_blend,false,372680,587468.9683337633,589001.8800541078,0.002602558280804912,0.0012979580888674291,0.04690935291882302
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_delta_blend,false,372680,587399.2224573804,589001.8800541078,0.0027209719544191158,0.0013393225142386668,0.045779085223024166
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_shrink,false,372680,587449.3885542433,589001.8800541078,0.002635800584748327,0.0012316066398226299,0.04665854587745059
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_abs_shrink,false,372680,587455.1421577475,589001.8800541078,0.0026260321889263194,0.0012311402276289937,0.046647894417997125
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,group_select_clock_weight_disagreement_shrink,false,372680,587449.3885542433,589001.8800541078,0.002635800584748327,0.0012316066398226299,0.04665854587745059
otf_02,1259,1318,1319,1328,1329,1338,validation,batch_missing,selection_chosen_gate,false,372680,587411.9362668262,589001.8800541078,0.0026993866082999363,0.0010058251544247051,0.04773797575693645
