fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_02,row_activity,clock_simplex,q99_q100,19360,147901.09384155273,49044.755928266866,49837.04917171167,0.01589767565722011
rw_02,batch_missing,clock_shrink,q00_q50,1108360,1970575.4931893349,1235151.7705160407,1254949.500193345,0.015775718205596312
rw_02,batch_missing,clock_shrink,q50_q90,808280,2789403.2537727356,1515220.7456631665,1537107.175513484,0.014238714254265483
rw_02,batch_missing,clock_shrink,q90_q99,246840,1315415.5010414124,569159.5661615652,576753.2216574668,0.013166212533809563
rw_02,batch_missing,clock_shrink,q99_q100,19360,147901.09384155273,49168.530035600255,49837.04917171167,0.013414099494696297
rw_02,batch_missing,clock_weight_shrink,q00_q50,1108360,1970575.4931893349,1234411.2495295058,1254949.500193345,0.016365798512748775
rw_02,batch_missing,clock_weight_shrink,q50_q90,808280,2789403.2537727356,1516883.7839856357,1537107.175513484,0.01315678688513866
rw_02,batch_missing,clock_weight_shrink,q90_q99,246840,1315415.5010414124,569050.4860854702,576753.2216574668,0.013355340347923184
rw_02,batch_missing,clock_weight_shrink,q99_q100,19360,147901.09384155273,49186.26720106303,49837.04917171167,0.013058196291004243
rw_02,batch_missing,clock_predabs_shrink,q00_q50,1108360,1970575.4931893349,1235924.6706967729,1254949.500193345,0.015159836705493701
rw_02,batch_missing,clock_predabs_shrink,q50_q90,808280,2789403.2537727356,1516181.082007293,1537107.175513484,0.013613945624319057
rw_02,batch_missing,clock_predabs_shrink,q90_q99,246840,1315415.5010414124,569305.1042662705,576753.2216574668,0.012913872192671927
rw_02,batch_missing,clock_predabs_shrink,q99_q100,19360,147901.09384155273,49161.95406232026,49837.04917171167,0.013546048985873749
rw_02,batch_missing,clock_simplex,q00_q50,1108360,1970575.4931893349,1235107.170585328,1254949.500193345,0.01581125742905176
rw_02,batch_missing,clock_simplex,q50_q90,808280,2789403.2537727356,1514753.526805137,1537107.175513484,0.014542674098752761
rw_02,batch_missing,clock_simplex,q90_q99,246840,1315415.5010414124,568404.8831371709,576753.2216574668,0.01447471501989106
rw_02,batch_missing,clock_simplex,q99_q100,19360,147901.09384155273,49170.50985849105,49837.04917171167,0.01337437356943183
rw_03,none,base_ensemble,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,none,base_ensemble,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,none,base_ensemble,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,none,base_ensemble,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,none,global_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,none,global_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,none,global_shrink,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,none,global_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,row_activity,clock_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,row_activity,clock_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,row_activity,clock_shrink,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,row_activity,clock_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,row_activity,clock_weight_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,row_activity,clock_weight_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,row_activity,clock_weight_shrink,q90_q99,36784,207194.92771148682,114460.65040399719,114900.24255051442,0.0038258591693047794
rw_03,row_activity,clock_weight_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,row_activity,clock_predabs_shrink,q00_q50,1517824,2569990.8966007233,1718829.707672947,1726011.2826646967,0.004160792611194508
rw_03,row_activity,clock_predabs_shrink,q50_q90,670824,2179735.1192474365,1048395.2724802739,1054755.351648092,0.006029909360384278
rw_03,row_activity,clock_predabs_shrink,q90_q99,36784,207194.92771148682,114443.1513792026,114900.24255051442,0.0039781567137325835
rw_03,row_activity,clock_predabs_shrink,q99_q100,4840,36243.3934135437,8069.816424375362,8067.674242885661,-0.0002655265229121184
rw_03,row_activity,clock_simplex,q00_q50,1517824,2569990.8966007233,1718654.4333864388,1726011.2826646967,0.00426234136019088
rw_03,row_activity,clock_simplex,q50_q90,670824,2179735.1192474365,1048213.2026910504,1054755.351648092,0.006202527388763035
rw_03,row_activity,clock_simplex,q90_q99,36784,207194.92771148682,114519.35232304338,114900.24255051442,0.003314964520667485
