feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_24,signed_tail05,0.002884394389618451,1.2013918870845686e-6,-0.0000391799859429387,0.001321343142629538,-0.010838669124597107,-0.004939351162951436,0.0016417320426899058,0.006581083205641342,0.0023170413623968228,-0.018909551576571402,-0.021226592938968225,0.0006915458913214314,0.0013269287031078569
feature_77,top05_indicator,-0.017682630572783412,0.000014850976335467614,-0.00003939579695111384,-0.0034004155626814313,0.0018653351664722627,-0.0017946847236134304,-0.017682630572783412,-0.01588794584916998,-0.0027034123704570336,0.003760718950333546,0.0064641313207905796,0.0,0.0
feature_03,sign,0.002774667319324927,0.00001027583997970094,-0.00004028258547239538,0.0035846707343626443,-0.0030153502698291824,-0.00588965480790633,0.00036750507290046427,0.006257159880806794,0.0033641853623755675,-0.0033762858779528794,-0.006740471240328447,0.0003157774214171125,0.000052834473234084545
feature_32,rank,0.014152174311552032,0.000021957179385245773,-0.00004043788208485388,0.004666917390526581,0.0014717475359470147,-0.022595179921262924,0.010174927460199991,0.032770107381462917,-0.02014032407537445,0.022244704998240356,0.042385029073614806,0.0008589360987556886,0.0007546004831019089
feature_14,top05_indicator,0.021105235319046785,0.000027002489454641676,-0.0000405516486496893,0.005913337139635026,-0.0015832879320097706,-0.0034765091367977485,0.021105235319046775,0.024581744455844524,-0.0020972134519539965,-0.0023285846740428912,-0.00023137122208889476,0.0,0.0
feature_65,signed_tail05,0.013293871394990235,0.000022896133561545184,-0.00004060856784815492,0.004811279637158004,-0.0012281129286383396,0.011766248083093542,0.036862644922962505,0.025096396839868963,0.008426196727062586,-0.003084543616847445,-0.011510740343910031,0.00007128910363508959,0.00007119861319150383
feature_60,positive_indicator,-0.010571643953758892,0.00007390807243112807,-0.00004062195476217667,-0.009401252696026067,-0.0005960637477632419,0.005703852299570753,-0.010571643953758892,-0.016275496253329646,-0.0018382364789587121,-0.002803883109352421,-0.0009656466303937087,0.0008098490216007664,0.0018911331824399396
feature_45,abs_z,0.002903498275884079,0.000010749211446281492,-0.00004100287129471525,0.009025066010059967,-0.004336183857521949,0.0011189862547839094,0.018382530526401503,0.017263544271617595,0.022159855235080305,-0.0011755348790239597,-0.023335390114104265,0.007314325031894662,0.006785022570638311
feature_71,sign,0.005062561892699355,0.000034208669731805585,-0.000041281091865519315,0.005185756872241071,-0.0018303759260568239,-0.004894997214575386,0.005587940241037843,0.010482937455613229,-0.0014641888975883647,-0.004871041000350086,-0.003406852102761721,0.011649927265227247,0.014453451033741353
feature_54,z,0.013799018321373717,0.00022255455430475468,-0.00004196166328851447,0.0148278626720502,0.0036783255548712202,0.007574682252581433,0.042909973799169235,0.0353352915465878,-0.01774538867644184,0.019955739308087382,0.03770112798452922,0.0029801658324265902,0.0072560797518797454
feature_76,positive_indicator,-0.010361819762220089,0.00002365779380952837,-0.00004251161744894816,-0.004110713592742613,0.0014266219091899222,-0.0007778972624635741,-0.010361819762220087,-0.009583922499756512,-0.003063952948114438,-0.0005130755453734116,0.0025508774027410263,0.004630227031755145,0.004437587832434956
feature_16,z,-0.001199805117010901,1.3768583411177815e-6,-0.00004256912250522049,-0.0013921994965166826,0.03936851876594526,-0.0008560634368322026,-0.021521089162379593,-0.02066502572554739,0.002136538945640572,0.0026719860965994493,0.0005354471509588774,0.0037265947462405357,0.0031500145215224004
feature_13,bottom05_indicator,-0.014044999288807244,0.000013231331644103506,-0.0000426517083169653,-0.0031053059430306306,0.007276730732820973,-0.0017417782013952501,-0.014044999288807244,-0.012303221087411994,-0.0032368018332369583,-0.0023285846740428912,0.000908217159194067,0.0,0.0
