left,right,interaction,alpha,valid_r2,valid_corr
feature_47,feature_19,rank_diff,0.004190635068535413,0.000015213129301749895,0.0052456024794071575
feature_16,feature_60,abs_z_diff,0.0003942667054475831,0.000014878002333906792,0.02555353902030528
feature_04,feature_36,abs_z_diff,0.0018360368148669973,0.000014187685515421045,0.009608402629777612
feature_15,feature_19,sign_product,0.010935509294098814,0.000012862015443926289,0.007425760752158193
feature_17,feature_60,rank_diff,0.005278095110651236,0.00001282050827544623,0.0022689259765269194
feature_36,feature_60,sign_product,0.0018105014795026329,0.000012635040602670955,0.0041102524431090755
feature_36,feature_66,rank_diff,-0.01191666323710333,0.000012513089135746114,-0.003779972753452602
feature_66,feature_56,sign_product,-0.002771441016716488,0.000012193632345280925,-0.0026145243826021618
feature_60,feature_49,sign_product,-0.001830527035147793,0.00001182183868686515,-0.0024516545067209865
feature_47,feature_48,sign_product,0.002429326888854161,0.000011812356853990735,0.0038812932700611385
feature_45,feature_48,sign_product,0.0041759886335474275,0.000011693432805270909,0.003872546954865016
feature_56,feature_49,sign_product,0.007506308013662431,0.000011468206166709294,0.005800863343527969
feature_15,feature_45,abs_z_diff,-0.0007400276862325767,0.000011415018475124938,-0.006002902672749559
feature_15,feature_48,z_product,-0.0011068039702662972,0.000011380197912358447,-0.005923498447475652
feature_60,feature_48,sign_product,0.003745623982527164,0.000011113942529061838,0.004633646006071854
feature_45,feature_19,sign_product,-0.00044412980087067043,0.000010997873642892841,-0.00992642268734202
feature_04,feature_56,sign_product,-0.0007268177922521149,0.000010920991470708685,-0.006550720405632072
feature_16,feature_66,abs_z_diff,-0.0037319964129479692,0.000010905930995952495,-0.002310754505678808
feature_04,feature_07,abs_z_diff,0.0014842420107814129,0.000010790019266293527,0.008263496892949062
feature_15,feature_07,abs_z_diff,0.004149119788375662,0.000010751177396572942,0.00918772291971416
feature_66,feature_19,sign_product,-0.0031649213418699237,0.000010452969568697235,-0.0018083552523529922
feature_04,feature_07,rank_product,0.005856587626468113,9.861591352300358e-6,0.008295097663058689
feature_15,feature_49,z_product,-0.001353978386192623,9.727422267236108e-6,-0.0051814621361662245
feature_48,feature_56,rank_product,0.08872890530882281,9.12459040236513e-6,0.005752437935078772
feature_04,feature_19,abs_z_diff,0.0010212081130960803,8.891190098170298e-6,0.008982518349261871
feature_16,feature_19,z_product,0.001409659773936245,7.343688730565567e-6,0.003916004544016978
feature_15,feature_49,abs_z_diff,0.00024377917086798113,7.08450851827358e-6,0.021347626183219802
feature_36,feature_15,z_product,-0.002751370103458052,6.962839866675452e-6,-0.002614881400647773
feature_48,feature_19,z_product,-0.0017425662570947624,6.801231745567904e-6,-0.0026842420126087793
feature_15,feature_56,abs_z_diff,-0.0006281623985815816,6.267690651262647e-6,-0.002717990255822815
feature_17,feature_16,rank_product,-0.05223378603688144,6.090054572527315e-6,-0.003787112386824314
feature_45,feature_49,sign_product,0.006217806532732327,6.003388351438765e-6,0.004820689567618442
feature_15,feature_49,sign_product,0.007261648695319391,5.947454614241288e-6,0.0047587605470927365
feature_17,feature_15,sign_product,-0.004116748855472675,5.667223505922969e-6,-0.0015959660286700872
feature_17,feature_45,abs_z_diff,-0.0012694024886463937,4.86853746506366e-6,0.00008552201467490585
feature_60,feature_66,abs_z_diff,0.00026443143186067155,4.828926568500869e-6,0.012676262554215043
feature_36,feature_49,rank_product,0.018796347405151275,4.567168869873406e-6,0.0028313775356172102
feature_36,feature_49,sign_product,0.0007294225248481191,4.434813399623039e-6,0.003437143151471137
feature_15,feature_60,z_diff,-0.002460833581540464,3.709843837351734e-6,-0.0046044889072482395
feature_19,feature_56,abs_z_diff,0.0016057287953745534,3.4252170116877423e-6,0.00660274475696405
feature_19,feature_49,rank_product,-0.010871964585288161,3.1895274855697764e-6,-0.0018340286799891359
feature_17,feature_16,sign_product,-0.0006242076447130315,3.1021454865998166e-6,0.0018450614333645116
feature_45,feature_66,abs_z_diff,-0.000501941289181847,2.8722987391871513e-6,-0.0005801654521109008
feature_47,feature_56,sign_product,0.007519753082116927,2.832563964272339e-6,0.006429024677515443
feature_04,feature_66,abs_z_diff,0.0015971776519832098,2.795608214811729e-6,0.006931668066662737
feature_16,feature_45,abs_z_diff,-0.00119891424942157,2.7801039454988796e-6,0.0010383548048084645
feature_16,feature_60,rank_diff,0.0014882498541748394,2.734701279538676e-6,0.0003818036084444542
feature_04,feature_66,sign_product,-0.004148604645383624,2.549918850736077e-6,-0.002921668954775896
feature_17,feature_56,abs_z_diff,-0.0010893835747281227,2.3924974371647423e-6,0.0013048824084611543
feature_47,feature_56,rank_product,0.113422334937601,2.2655013165451265e-6,0.00883397688425924
feature_15,feature_48,abs_z_diff,0.00016549008453445348,2.1674382272296455e-6,0.011717570424104725
feature_60,feature_49,rank_product,0.027597755638282213,2.166806837400337e-6,0.006405372354174681
feature_36,feature_45,sign_product,-0.0005973870461951995,2.079658051545863e-6,-0.001708559520269671
feature_66,feature_19,rank_diff,-0.0030988659518127524,1.906079403646288e-6,-0.001941188585413577
feature_47,feature_56,abs_z_diff,0.000010466508154535316,1.7358928678934404e-6,0.03298642847262621
feature_15,feature_16,sign_product,-0.0029437338177270424,1.4011874387431789e-6,0.003015903414094717
feature_47,feature_49,rank_diff,-0.004797810755962061,1.0159953832689084e-6,-0.001136224078297673
feature_45,feature_56,rank_diff,-0.0008058230248873367,7.140181823572789e-7,-0.002097185822676721
feature_04,feature_36,sign_product,-0.0007507192451971245,2.0042287396382363e-7,-0.0002870978415263876
feature_48,feature_19,sign_product,0.001852278043369818,9.127554778665115e-8,0.0011853252061283447
feature_45,feature_19,abs_z_diff,-0.00032166954458305764,-3.0293890995736206e-7,0.003871211480302251
feature_04,feature_16,abs_z_diff,0.00046508151685422733,-3.5010427512638387e-7,0.003992908189500957
feature_16,feature_56,abs_z_diff,-0.0007180075398559665,-5.11945421832749e-7,0.003502867386465488
feature_16,feature_49,z_diff,-0.000019184561554623773,-5.904708004766945e-7,0.01266654126066473
feature_49,feature_07,rank_product,-0.020655598449391677,-6.3019734697356e-7,0.000442017580154362
feature_47,feature_36,sign_product,0.002937929925135725,-1.0256538214292732e-6,0.0019920395952801075
feature_48,feature_49,sign_product,0.0013870036706987614,-1.2159423168345285e-6,0.0016836738641404702
feature_16,feature_19,rank_product,-0.0008981139083494909,-1.3379477701302989e-6,0.0065627568247704545
feature_48,feature_19,rank_product,0.021987716702783735,-1.6712486670122928e-6,0.0009556816857100379
feature_45,feature_48,abs_z_diff,-0.000480345169143818,-1.7470847322176297e-6,0.005037039475939938
feature_17,feature_48,abs_z_diff,-0.00008200332253125756,-1.7916801247075398e-6,0.016753789010368534
feature_47,feature_07,z_product,-0.0023973572898526767,-1.8538998669548334e-6,-0.0018840282649877054
feature_36,feature_19,sign_product,0.0001229664471227514,-1.9351351874252742e-6,-0.006334883740935399
feature_60,feature_19,rank_product,0.00831170127012036,-1.9894814331511412e-6,-0.0005265855167536338
feature_36,feature_56,sign_product,-0.0027829124073583985,-2.1231169542446082e-6,-0.0013947900462221116
feature_60,feature_49,z_product,-0.000014100864939905382,-2.146825486715187e-6,0.02731674073403537
feature_66,feature_19,abs_z_diff,0.00033331899934789424,-2.3350441247238507e-6,-0.003634942509686855
feature_36,feature_66,rank_product,0.0016053794064694305,-2.85052680459863e-6,-0.009003553831709636
feature_47,feature_48,rank_product,0.04060488012605209,-2.851099710765581e-6,0.002625688390708343
feature_17,feature_49,abs_z_diff,-0.00009646056576230602,-3.556412094818384e-6,0.025716107012834527
feature_36,feature_15,abs_z_diff,-0.0013036330794009448,-4.002070501218924e-6,0.004174272159349163
feature_19,feature_49,sign_product,0.0009318657492285101,-4.3800622417933255e-6,-0.0012780387390511957
feature_36,feature_66,sign_product,0.0002866826448462355,-4.391220707722354e-6,-0.00606772817578037
feature_48,feature_49,rank_diff,0.0005497878100769414,-4.534150114254842e-6,-0.010741275312753923
feature_48,feature_19,abs_z_diff,-0.001925595732130225,-4.672668400207414e-6,0.002322983540120644
feature_36,feature_60,rank_product,0.01091177430157928,-4.904797696436702e-6,-0.001520880288184341
feature_16,feature_66,z_product,-0.0012652961511600259,-5.0387828809395074e-6,0.0021395247488272292
feature_45,feature_56,abs_z_diff,0.00203688875798007,-5.081452782107476e-6,0.0012817901822792755
feature_48,feature_56,sign_product,0.0034282680667910865,-5.223046687596877e-6,0.0016245764515190305
feature_36,feature_19,rank_product,0.003967022511001143,-5.291561916198617e-6,-0.006802145960105827
feature_36,feature_45,rank_diff,0.0016000819684586277,-5.314767802966358e-6,-0.003333371022917487
feature_66,feature_19,z_diff,-0.0036556168572527015,-5.67362649950276e-6,-0.0004360591939408635
feature_36,feature_56,rank_diff,0.0013753443255514392,-5.781083388445296e-6,-0.0040260525429028984
feature_47,feature_49,sign_product,0.0010478555497490593,-6.14653245167851e-6,-0.00048638093332516863
feature_48,feature_56,abs_z_diff,-0.0008958798769684465,-6.180422228885263e-6,0.006346865731958631
feature_66,feature_48,abs_z_diff,-0.0018760731185057911,-6.305626890412697e-6,0.002843224001031425
feature_36,feature_66,abs_z_diff,-0.00135052240320765,-6.418901938642918e-6,0.00417385226093212
feature_47,feature_66,sign_product,0.00028178123380051334,-6.513186293855e-6,-0.00884460990158895
feature_66,feature_49,abs_z_diff,-0.0006766526281812347,-7.657498837909671e-6,0.008502587337460928
feature_60,feature_19,abs_z_diff,-0.0005610134453685843,-7.763513203418171e-6,0.009477100225967275
feature_66,feature_49,sign_product,0.0006226084486868214,-7.764609298632763e-6,-0.004626700817393407
feature_48,feature_49,z_product,-0.0001595807809047949,-8.157637534589313e-6,0.011979105170287396
feature_17,feature_19,abs_z_diff,-0.004793784228662469,-8.323472768356766e-6,-0.0010848229573785732
feature_36,feature_19,z_product,0.0005122882213897752,-8.436531440558781e-6,-0.006846677690438596
feature_16,feature_66,rank_product,-0.005218280886844037,-9.118996980195249e-6,0.007343036903794449
feature_60,feature_48,rank_product,0.06311251537286268,-0.000010578051327314597,0.004827697480716987
feature_19,feature_49,abs_z_diff,-0.0012142583336046604,-0.000010764712043309643,0.006571648846995358
feature_04,feature_48,rank_product,-0.02277568038996889,-0.000010798417656054937,0.0007104395100148097
feature_66,feature_49,rank_product,0.007508305867258517,-0.000011922156412103035,-0.006780049355501335
feature_04,feature_15,abs_z_diff,0.0005837968350439391,-0.000012533594361263667,-0.006476350254515804
feature_36,feature_48,rank_product,-0.019397753798058963,-0.000012557578401795055,0.002343187847541856
feature_45,feature_48,rank_product,0.06639240535879185,-0.00001258480443633303,0.0031215618068676666
feature_66,feature_56,abs_z_diff,0.0017956972521164405,-0.000012683869213603316,0.0010368731209138688
feature_66,feature_48,sign_product,0.0019102992160754272,-0.000012731867554682808,-0.0015118711667836888
feature_56,feature_49,rank_product,0.13055263459796637,-0.000013014822306089968,0.007629345922027657
feature_60,feature_07,rank_diff,0.11276509065778156,-0.000014692654199954802,0.018776771275424278
feature_60,feature_45,sign_product,0.007070002613794294,-0.000014728243820982811,0.004122834049439162
feature_04,feature_17,abs_z_diff,0.0015220736130069305,-0.00001511312533386544,0.0007859556210927476
feature_17,feature_36,abs_z_diff,-0.0010011757687645045,-0.00001601107962456716,0.012079582613496884
feature_36,feature_19,abs_z_diff,-0.0019574080743112675,-0.000016383262767538653,0.005123300550838241
feature_45,feature_56,z_diff,0.0033226907821743215,-0.00001702807694492492,-0.0027494318347127426
feature_16,feature_60,sign_product,0.001998160997406525,-0.000017531142037841008,-0.0023655171861905627
feature_56,feature_49,abs_z_diff,-0.0018944628315456119,-0.000017943691702937414,0.007673333225536946
feature_04,feature_47,sign_product,-0.003408029974749375,-0.000018474895993714213,0.00024482461550529564
feature_36,feature_45,z_diff,0.0010428403940849183,-0.000018543121936387408,-0.00523663452607003
feature_16,feature_48,rank_product,-0.005431016617064216,-0.000019493971956885403,0.014060107366126104
feature_36,feature_66,z_product,0.000829106622606654,-0.000020097530017970655,-0.009657661073228596
feature_60,feature_19,sign_product,0.001995737560961956,-0.00002050814927101463,-0.0028588585882080553
feature_36,feature_07,rank_product,0.02181703851856221,-0.000021401597891212987,-0.003312264297083291
feature_60,feature_19,z_product,-0.004097154420531587,-0.00002157042599071346,-0.00020915951116484593
feature_45,feature_48,z_diff,-0.010622168905057365,-0.000022130571966760826,-0.006341317918164545
feature_47,feature_48,rank_diff,-0.0027366832135270716,-0.000022158355496015858,0.007888533340837854
feature_36,feature_48,z_product,-0.003077196296542263,-0.00002233440917764895,0.0014705319115746061
feature_16,feature_49,rank_product,0.0749833769802118,-0.00002258062981552733,0.0029292076128033242
feature_16,feature_49,abs_z_diff,-0.0005907114375708969,-0.000022730306465934547,0.026462156326300192
feature_15,feature_16,rank_product,-0.07620248984988,-0.00002281939968384883,-0.004736123512216003
feature_17,feature_60,z_diff,-0.003175927889936375,-0.000023395809323645267,-0.0013890536124914039
feature_16,feature_48,abs_z_diff,-0.000977032142546807,-0.00002355507129703227,0.017360138313191963
feature_66,feature_48,rank_diff,-0.005971891330901565,-0.00002393448417503663,0.0019370151411959254
feature_48,feature_19,rank_diff,0.00534856201077984,-0.000024295590287159996,-0.0027196370031200403
feature_15,feature_48,rank_product,-0.006525540845002549,-0.000025697114721889847,0.01327748993500256
feature_04,feature_48,sign_product,-0.0024268346230394322,-0.000026544562146346706,0.0031475343902454514
feature_15,feature_49,rank_product,0.07126012206273605,-0.000026638629400332903,0.00318279665172021
feature_17,feature_60,sign_product,0.003467158758732513,-0.000026868164061610855,-0.001047490827064633
feature_36,feature_07,sign_product,0.0017291969734338952,-0.000027247122937001933,-0.005029917924999843
feature_66,feature_48,z_product,0.0018813777433126333,-0.000027388454210797164,-0.005278080096193944
feature_36,feature_07,z_product,-0.0019595008824145246,-0.000028211517174359102,0.0037032556431229186
feature_60,feature_66,rank_product,0.016850363638880803,-0.000028411326979727036,-0.006644865407498413
feature_45,feature_49,abs_z_diff,-0.002292263753182377,-0.00003093545052479385,0.010045903987054402
feature_15,feature_19,z_product,0.007727618012758823,-0.00003143769181601641,0.0015591098127327094
feature_36,feature_07,abs_z_diff,-0.001160192682839524,-0.00003160931081946927,0.014698542613389144
feature_47,feature_60,sign_product,0.004019986389644294,-0.00003215784504884134,0.0005511529721871649
feature_15,feature_60,rank_product,0.030355998339210925,-0.000032541549328968244,-0.002130697813125575
feature_16,feature_60,z_diff,-0.00495636262235128,-0.000034449510677436734,-0.002411262882384419
feature_36,feature_56,z_diff,0.0015349636475375519,-0.00003561887747216552,-0.005989949845619266
feature_60,feature_48,z_product,-0.000602661986729108,-0.000038311047439343326,0.013492546773454886
feature_66,feature_48,rank_product,0.037548422587472895,-0.00003895465771019957,-0.0021793156058688952
feature_16,feature_19,abs_z_diff,-0.005273216626228518,-0.000039062472953155236,0.0019117959557312647
feature_36,feature_16,abs_z_diff,-0.0019015793495316422,-0.000040805495869822295,0.014599207992958455
feature_47,feature_49,rank_product,0.0498317769992057,-0.00004092175383818564,0.0010899034980975156
feature_45,feature_19,rank_diff,-0.025369410765388838,-0.000041943183876957946,-0.0020206426601085065
feature_04,feature_07,z_product,-0.001797332158517175,-0.000042071836285018094,0.004221462787397273
feature_36,feature_48,sign_product,-0.0035672928848256747,-0.00004225521991885195,0.0028358949911734435
feature_60,feature_56,abs_z_diff,-0.0027657806778137615,-0.0000423421827309145,0.010019361533142673
feature_36,feature_49,z_product,-0.0015982947019307539,-0.000042576380786751855,0.009601122984453083
feature_17,feature_15,rank_diff,-0.04550586179870752,-0.000042694330361747745,-0.0018486455742771674
feature_15,feature_60,sign_product,0.0038704859981517487,-0.00004275179026547171,-0.002133192273162038
feature_60,feature_66,sign_product,0.0025518267916359943,-0.00004279995266953662,-0.005156803863437476
feature_19,feature_49,z_product,-0.00401338796649564,-0.00004485812363874686,0.0028999123528263824
feature_16,feature_60,rank_product,0.052465423770890085,-0.00004498004971642544,-0.0007524329969128711
feature_04,feature_60,sign_product,-0.0044754255172741175,-0.000046734487209487696,0.0017085286482190925
feature_47,feature_60,z_product,0.0008579855162207246,-0.000051424989206072524,-0.0076011377621031315
feature_45,feature_66,z_diff,-0.005920125312557305,-0.0000515170167902923,0.00023671720750420658
feature_45,feature_66,rank_diff,-0.02377919309807262,-0.00005237467985619304,-0.0009070918829766931
feature_45,feature_56,z_product,0.004142869165525815,-0.0000550293501095922,0.0006532134957652632
feature_48,feature_07,z_product,-0.0010021889716750104,-0.00005747849881920786,0.010416516506555583
feature_47,feature_60,rank_product,0.0725526874462881,-0.000057942799810639656,0.0027462163895510525
feature_48,feature_07,abs_z_diff,-0.0019055707422527108,-0.000058655543110797126,0.016439068938162466
feature_60,feature_45,abs_z_diff,-0.0027964864722897958,-0.00005882504492049634,0.013462356950213226
feature_36,feature_48,rank_diff,-0.0199439332043631,-0.00005952457616631435,-0.0017008809049754738
feature_47,feature_45,sign_product,0.004166744202948501,-0.00005970724406978434,-0.002253640726615024
feature_56,feature_07,z_diff,0.006381735447368552,-0.00006001700962388057,0.0018357699303516873
feature_19,feature_56,rank_diff,0.025524602072820105,-0.00006668610554916299,0.000987154310948839
feature_48,feature_07,rank_product,0.04041126158115629,-0.00006743782790841202,-0.003395662928774613
feature_47,feature_36,rank_product,0.06579452541196168,-0.00007313372095718584,-0.002149658966611249
feature_66,feature_56,rank_diff,0.023477087223515047,-0.00007319675021055794,-0.00011677322865124459
feature_45,feature_56,rank_product,0.04695218969313278,-0.00007425478769440552,-0.0025639965322943174
feature_45,feature_19,z_diff,-0.007504641493577378,-0.00008009078572501771,-0.000026083096809357904
feature_48,feature_56,z_diff,0.01103261013416115,-0.00009122025131214073,0.004973450038460832
feature_15,feature_16,z_diff,0.012986475491964014,-0.00009308429885046543,-0.006428110460570843
feature_17,feature_15,z_diff,-0.010634354580755475,-0.00009533957090335221,0.010831996016449557
feature_16,feature_07,sign_product,-0.0051432832225739335,-0.0000984033389457295,0.004729468450125333
feature_45,feature_07,z_diff,0.007139672293134546,-0.0001021884425360664,0.0008201669692723252
feature_66,feature_56,z_diff,0.006926489791672911,-0.0001024833580021145,-0.0014946196777369642
feature_04,feature_49,sign_product,-0.0067740608186458,-0.00010844587033176367,0.002607494733674362
feature_60,feature_45,rank_product,0.14612934260608276,-0.00011249123516643422,0.005136779210405383
feature_16,feature_07,rank_diff,0.05744514866135167,-0.0001260663299693654,0.01498227704937624
feature_17,feature_49,rank_product,0.12157463807159687,-0.00013280163442708215,0.003544593278618434
feature_45,feature_49,rank_product,0.11127833433653654,-0.00013404323396226658,0.000985964526912981
feature_17,feature_07,sign_product,-0.006486574102230686,-0.00013806560173890148,0.00476808468023903
feature_47,feature_45,rank_product,0.1115091678359198,-0.00014144747150335313,0.0016586267797801427
feature_04,feature_49,rank_product,-0.09612938886699668,-0.00014269869823579917,0.0010543162608527385
feature_45,feature_48,rank_diff,-0.021669396846360548,-0.00014299830127817437,0.0014370817633706189
feature_15,feature_07,sign_product,-0.006952732137143488,-0.00014609015337674336,0.004367645846466722
feature_19,feature_56,z_diff,0.008634133861725407,-0.00014751742444429894,-0.0012419268714053647
feature_47,feature_17,z_diff,-0.0011978575882676354,-0.00015782863725299912,0.023359181433700256
feature_48,feature_56,rank_diff,0.02107233174668675,-0.00015824275003573085,-0.0021599624179546337
feature_48,feature_07,sign_product,0.008961427125236107,-0.0001726501961043514,-0.0016861222509118804
feature_04,feature_17,z_product,-0.0035526991486213183,-0.0001773902157911067,0.02178154291641357
feature_17,feature_60,rank_product,0.09135245361896627,-0.00017983275425215162,-0.001708939424562566
feature_04,feature_60,rank_product,-0.11576397177513005,-0.0001854613278784445,0.00027977052842700445
feature_04,feature_16,z_product,-0.005035612298903877,-0.00020789379023633536,0.018374646356099263
feature_36,feature_07,z_diff,0.007287721912604054,-0.00022206119490797427,-0.0042797481184445865
feature_17,feature_07,rank_diff,0.06013066605520918,-0.00022506967329238847,0.016763482981724975
feature_56,feature_07,rank_diff,0.029849214665216953,-0.0002420814580135211,-0.001959173837302687
feature_04,feature_07,z_diff,0.00389301912508231,-0.0002453681396270557,-0.017762323224583054
feature_66,feature_07,z_diff,0.009539947051454127,-0.0002628230480803406,0.0005390346559158055
feature_45,feature_07,rank_diff,0.02976023525994477,-0.00026381575063672,-0.0027874707459338444
feature_47,feature_15,z_diff,-0.0019295524312229312,-0.0002803563326789771,0.02472251932412652
feature_15,feature_07,rank_diff,0.063723646651331,-0.00029218350760973344,0.01727049607554953
feature_19,feature_07,z_diff,0.010611872528201572,-0.0003156510476018948,0.0007283572974943907
feature_36,feature_07,rank_diff,0.0279508253691043,-0.00031772960890652513,-0.006171351124644006
feature_48,feature_07,z_diff,0.02001098541907333,-0.0003322023322369638,0.00730969417135448
feature_47,feature_16,z_product,0.015024559467264147,-0.0003429868914435197,-0.0011082133287533876
feature_47,feature_45,abs_z_diff,-0.0019480261233555721,-0.0003584031554373368,0.03376599891479046
feature_04,feature_07,rank_diff,0.018496840586912856,-0.0003832861103250096,-0.019571395182081137
feature_49,feature_07,z_product,-0.003354581840130146,-0.00038545119465061006,0.017586624721102687
feature_60,feature_07,z_product,-0.0024134067789579315,-0.0003930953667747872,0.024291900918038557
feature_47,feature_07,rank_diff,0.06342215972218218,-0.00042835272978525296,0.00435249041229641
feature_19,feature_07,rank_diff,0.040234098297839686,-0.00045791866266742254,-0.0010746923542775551
feature_47,feature_15,z_product,0.010030577120090051,-0.00047056860590521943,-0.013273307917320168
feature_66,feature_07,rank_diff,0.03908015723820234,-0.0004717902469189017,-0.0018452710993164128
feature_49,feature_07,rank_diff,0.08794781760093683,-0.00047472369092571576,0.006383025115405082
feature_16,feature_07,z_product,-0.019546917594290156,-0.0005767718408020706,0.004057191909193387
feature_47,feature_17,z_product,0.015672356322020953,-0.0007972634011870205,-0.006745269841718652
feature_48,feature_07,rank_diff,0.058667569083312686,-0.000945299364082608,-0.004360073467279849
feature_17,feature_07,z_product,-0.03016206630776304,-0.001225774093180032,0.001477189328974691
feature_16,feature_07,rank_product,-0.2741112044657507,-0.0013691399822206574,0.004351632183415239
feature_47,feature_60,z_diff,-0.00853159038317881,-0.0015681548610022578,0.02319790505110967
feature_15,feature_07,z_product,-0.03274481165173486,-0.0017571016633306513,0.0059145294635566965
feature_17,feature_07,rank_product,-0.305190445786702,-0.0021604335218239346,0.005520540891448175
feature_15,feature_07,rank_product,-0.31347795024100716,-0.002766051942136416,0.010826754656021549
