feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_57,abs_z,-0.012402508936289856,0.00021611625649664568,-0.0002870807390222829,-0.005718369865412911,0.00016679107823937755,-0.009672073453404775,-0.04152318368555825,-0.03185111023215347,-0.0430367807776576,-0.03851215505825843,0.00452462571939917,0.0068781127679056735,0.00967162118385426
feature_14,top05_indicator,-0.06669754707488992,0.0002910107597304812,-0.00028888711353158847,-0.014387835976302065,0.0010975042601265746,-0.009118048069047084,-0.06669754707488992,-0.05757949900584284,0.0026333336068593348,0.002835621681822828,0.00020228807496349343,0.0,2.2204460492503128e-16
feature_48,top05_indicator,-0.02777593014564508,0.00005316744423899955,-0.00029001205263856633,-0.004312567684520859,0.014039743994219058,-0.01093928685598036,-0.027775930145645084,-0.01683664328966472,-0.0003998197831816762,0.0505818297680666,0.05098164955124827,0.0,2.2204460492503128e-16
feature_73,abs_z,-0.007925241064870983,0.00007556804047426091,-0.0002903640094142901,-0.001892094023595598,0.006749063718927336,0.0014070397271456238,-0.0501208842588542,-0.05152792398599983,0.006704809695940143,-0.03122075394968545,-0.03792556364562559,0.004804960419951409,0.01007776215961153
feature_67,positive_indicator,-0.02176046688937601,0.00019586545230076968,-0.0003067261498694851,-0.007636277368504141,0.003084767411619169,-0.007680427248697416,-0.021760466889376013,-0.014080039640678596,0.0010027174259703555,0.006904354058229147,0.005901636632258791,0.011355565629755595,0.011468109550557062
feature_43,abs_z,-0.014480100333528334,0.00026884959664930097,-0.00031121868575212375,-0.008638014554960037,0.005845661655435907,0.028046939405464925,-0.034803835748127336,-0.06285077515359226,0.05196994714995426,0.029703256885045617,-0.022266690264908642,0.003086359110965498,0.00534035107683538
feature_38,top05_indicator,-0.0702936009021547,0.0003265792937788836,-0.0003115636510442332,-0.015412322046279679,-0.0036078603227263167,-0.00891539490880384,-0.0702936009021547,-0.06137820599335086,0.0036895310906536155,-0.009110905849296537,-0.012800436939950153,0.0,2.2204460492503128e-16
feature_09,abs_z,-0.013923033584746242,0.000291291199948307,-0.00031166764171119965,-0.009928255087936762,-0.003406216713913019,0.004530044996076391,-0.034428032126039294,-0.038958077122115686,0.03596795950437675,0.018630056969904343,-0.017337902534472406,0.002184582127779652,0.007655283885669193
feature_48,sign,-0.022629606541965233,0.0007328674258645362,-0.00031443066585246093,-0.02798732604309904,-0.006606973210305079,0.010251928953037849,-0.03662165687190703,-0.04687358582494488,0.008640895422507233,-0.0030573783636171953,-0.011698273786124428,0.00031767123836946073,0.0001971353279250532
feature_76,abs_z,-0.009331329293403749,0.00009239087153123382,-0.0003148234266856509,-0.0029906713215490563,0.005827068693988036,-0.05156752037647511,-0.018170166621830533,0.033397353754644574,-0.04918749093835437,0.043083145224629686,0.09227063616298406,0.004093291310103086,0.007001100629646603
feature_78,positive_indicator,-0.02067369109520788,0.00011411894104218501,-0.00031823728894808667,-0.0051131301438685365,0.0036936312945295576,-0.00970325297599118,-0.020673691095207877,-0.010970438119216698,0.00048709171724914527,0.007388279741013762,0.006901188023764617,0.004841573662863157,0.008131033132248314
feature_56,positive_indicator,-0.02928612092575928,0.0005683960422353529,-0.0003188149413344554,-0.019484268419591118,-0.009148507118271483,0.003374368763762509,-0.029286120925759274,-0.03266048968952178,0.010546355051213506,-0.005671033534292192,-0.0162173885855057,0.0005078965709429568,0.0010571333149569095
feature_72,top05_indicator,-0.0839573638434787,0.0004557756167328231,-0.0003193853838003857,-0.01879232370494423,-0.0013536071182975065,-0.008333224087535413,-0.0839573638434787,-0.07562413975594329,0.003075090606569078,0.002835621681822828,-0.0002394689247462497,0.0,2.2204460492503128e-16
feature_08,signed_tail05,0.04878769920503088,0.00031830591107950834,-0.00032128398898656485,0.017710823552172853,0.000587010080618691,-0.09251292366461351,0.0022724960169612602,0.09478541968157478,0.0026772320729835336,0.004660943972360517,0.001983711899376983,0.0014897077271102466,0.00047669705207531037
feature_19,square_z,-0.0081517856308956,0.00027425886398702026,-0.00032170533241981936,-0.01033021789341594,0.0004894976105655917,0.012089985244426631,-0.04166659126854318,-0.053756576512969806,0.02566483844656707,0.017065136004023984,-0.008599702442543086,0.002500061028371273,0.004053775556351007
feature_52,signed_tail05,-0.03356321095397011,0.00014005992252430488,-0.0003220418392397839,-0.01184800100923519,0.008940297766081894,-0.0195453377450357,-0.08698376319752626,-0.06743842545249057,0.004518789652230147,0.002745141912536036,-0.0017736477396941112,0.0001502293752202762,0.0005594126558415445
feature_61,abs_z,-0.010496207211985995,0.0001615518036195418,-0.00032209915232295216,-0.003056834694591075,0.00943286973061512,0.005418954264085713,-0.017893245085573183,-0.023312199349658894,-0.017566756204976896,0.03106955299012724,0.04863630919510414,0.001337881731226008,0.002763207177507573
feature_00,rank,0.05823769157436468,0.00040560731261041205,-0.0003230474160016428,0.01991719749782224,0.004008510416623154,-0.028126285727295638,0.013370805006045322,0.04149709073334096,0.029180679793014516,-0.07304505858036581,-0.10222573837338032,0.0021680771107754097,0.003555996582031654
feature_14,z,-0.02343228216437222,0.0007133532245289231,-0.0003245416773218768,-0.027077972180832237,-0.0011332037561085672,-0.007298765294347747,-0.06669754707488992,-0.05939878178054218,0.0037969572640276015,-0.0075055686790943136,-0.011302525943121915,0.030408611318637216,0.02972373400127922
feature_59,rank,-0.03381596002214899,0.0001337125364859748,-0.00032932449191003244,-0.011558371456087013,0.007577409970678906,-0.04179404042947884,-0.01040631874488417,0.031387721684594666,0.04045585166493229,0.056139782470633316,0.015683930805701025,0.017687273003274682,0.018341412960460518
