baseline_model,residual_feature,residual_transform,alpha,baseline_valid_r2,final_valid_r2,delta_r2
ridge_rank_alpha10000,feature_51,signed_tail05,0.028241219367330806,0.001633463481775732,0.0017473480727577817,0.00011388459098204962
ridge_rank_alpha10000,feature_59,signed_tail05,0.028411345806442282,0.001633463481775732,0.0017445372921806035,0.00011107381040487141
ridge_rank_alpha10000,feature_76,top05_indicator,0.014755842349409137,0.001633463481775732,0.0017439422877639776,0.00011047880598824555
ridge_rank_alpha10000,feature_22,top05_indicator,-0.0063847975639172334,0.001633463481775732,0.0017413822224713327,0.00010791874069560059
ridge_rank_alpha10000,feature_76,signed_tail05,0.012641957601570317,0.001633463481775732,0.0017410762764878962,0.00010761279471216412
ridge_rank_alpha10000,feature_78,signed_tail05,0.013337719604200202,0.001633463481775732,0.0017403372146529428,0.00010687373287721069
ridge_rank_alpha10000,feature_60,signed_tail05,0.019086382156395618,0.001633463481775732,0.0017400760206633947,0.00010661253888766264
ridge_rank_alpha10000,feature_75,signed_tail05,0.006405805031670788,0.001633463481775732,0.0017380282546164416,0.00010456477284070953
ridge_rank_alpha10000,feature_50,rank,0.010235475218513734,0.001633463481775732,0.0017378328973238766,0.0001043694155481445
ridge_rank_alpha10000,feature_20,z,-0.003167743244202518,0.001633463481775732,0.0017336403906581532,0.00010017690888242115
ridge_rank_alpha10000,feature_23,signed_tail05,-0.05031241560124356,0.001633463481775732,0.0017335320396340004,0.00010006855785826829
ridge_rank_alpha10000,feature_48,bottom05_indicator,0.011000219850198294,0.001633463481775732,0.0017294762348438741,0.00009601275306814205
ridge_rank_alpha10000,feature_52,rank,0.012578166578343666,0.001633463481775732,0.001727931024124496,0.00009446754234876398
ridge_rank_alpha10000,feature_20,bottom05_indicator,0.013994609898250708,0.001633463481775732,0.001725925616274493,0.00009246213449876084
ridge_rank_alpha10000,feature_58,signed_tail05,0.022041082042133776,0.001633463481775732,0.0017234146569742315,0.00008995117519849938
ridge_rank_alpha10000,feature_31,abs_z,-0.0027695768502450967,0.001633463481775732,0.0017233432884518063,0.0000898798066760742
ridge_rank_alpha10000,feature_71,signed_tail05,0.021630740963852688,0.001633463481775732,0.0017182553884738105,0.00008479190669807846
ridge_rank_alpha10000,feature_20,rank,-0.01087308305517638,0.001633463481775732,0.0017159845285933395,0.00008252104681760741
ridge_rank_alpha10000,feature_22,signed_tail05,-0.00500535333940982,0.001633463481775732,0.0017144760583217566,0.00008101257654602456
ridge_rank_alpha10000,feature_06,signed_tail05,-0.05898978911174489,0.001633463481775732,0.0017139349083520328,0.00008047142657630069
ridge_rank_alpha10000,feature_33,top05_indicator,-0.017662990913967818,0.001633463481775732,0.0017100148968853812,0.00007655141510964913
ridge_rank_alpha10000,feature_78,z,0.004860840169753172,0.001633463481775732,0.001709368244560583,0.00007590476278485081
ridge_rank_alpha10000,feature_22,rank,-0.012234840893807853,0.001633463481775732,0.0017070975431402458,0.00007363406136451367
ridge_rank_alpha10000,feature_33,z,-0.0027221543984227714,0.001633463481775732,0.001704305512540305,0.00007084203076457296
ridge_rank_alpha10000,feature_37,top05_indicator,-0.037642881606996706,0.001633463481775732,0.0017042208067732378,0.00007075732499750575
ridge_rank_alpha10000,feature_19,top05_indicator,-0.04853322312021284,0.001633463481775732,0.0017016297271365,0.00006816624536076787
ridge_rank_alpha10000,feature_33,rank,-0.012488132068994198,0.001633463481775732,0.0017015238455930781,0.00006806036381734604
ridge_rank_alpha10000,feature_61,rank,0.013706810939503962,0.001633463481775732,0.0017006840704513193,0.00006722058867558722
ridge_rank_alpha10000,feature_38,z,-0.005857164199610301,0.001633463481775732,0.0016998950699357307,0.00006643158815999861
ridge_rank_alpha10000,feature_71,top05_indicator,0.016495154643788586,0.001633463481775732,0.0016978786772300358,0.00006441519545430374
ridge_rank_alpha10000,feature_46,bottom05_indicator,-0.015188216077992225,0.001633463481775732,0.0016978061893859753,0.00006434270761024319
