fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_01,row_activity,clock_simplex,q00_q50,496584,675576.1768107414,684741.6678742277,687981.4607247554,0.00470912813132307
rw_01,row_activity,clock_simplex,q50_q90,1105456,2862822.866481781,1991599.7235316155,2008397.8044621558,0.008363921177975353
rw_01,row_activity,clock_simplex,q90_q99,522720,2306325.188943863,1348196.9257161773,1366086.9806122268,0.013095838808178772
rw_01,row_activity,clock_simplex,q99_q100,33880,250918.80880355835,139674.7464527318,140981.5267104602,0.009269159500678303
rw_01,batch_missing,clock_shrink,q00_q50,496584,675576.1768107414,684336.1699086473,687981.4607247554,0.005298530591606343
rw_01,batch_missing,clock_shrink,q50_q90,1105456,2862822.866481781,1991101.1684295582,2008397.8044621558,0.008612156413519645
rw_01,batch_missing,clock_shrink,q90_q99,522720,2306325.188943863,1347469.5636684222,1366086.9806122268,0.013628280781550983
rw_01,batch_missing,clock_shrink,q99_q100,33880,250918.80880355835,139794.2831431756,140981.5267104602,0.008421270467037112
rw_01,batch_missing,clock_weight_shrink,q00_q50,496584,675576.1768107414,684336.1699086473,687981.4607247554,0.005298530591606343
rw_01,batch_missing,clock_weight_shrink,q50_q90,1105456,2862822.866481781,1991101.1684295582,2008397.8044621558,0.008612156413519645
rw_01,batch_missing,clock_weight_shrink,q90_q99,522720,2306325.188943863,1347469.5636684222,1366086.9806122268,0.013628280781550983
rw_01,batch_missing,clock_weight_shrink,q99_q100,33880,250918.80880355835,139794.2831431756,140981.5267104602,0.008421270467037112
rw_01,batch_missing,clock_predabs_shrink,q00_q50,496584,675576.1768107414,684336.1699086473,687981.4607247554,0.005298530591606343
rw_01,batch_missing,clock_predabs_shrink,q50_q90,1105456,2862822.866481781,1991101.1684295582,2008397.8044621558,0.008612156413519645
rw_01,batch_missing,clock_predabs_shrink,q90_q99,522720,2306325.188943863,1347469.5636684222,1366086.9806122268,0.013628280781550983
rw_01,batch_missing,clock_predabs_shrink,q99_q100,33880,250918.80880355835,139794.2831431756,140981.5267104602,0.008421270467037112
rw_01,batch_missing,clock_simplex,q00_q50,496584,675576.1768107414,684151.5710717398,687981.4607247554,0.005566850084857022
rw_01,batch_missing,clock_simplex,q50_q90,1105456,2862822.866481781,1991024.3489136396,2008397.8044621558,0.008650405567023012
rw_01,batch_missing,clock_simplex,q90_q99,522720,2306325.188943863,1346997.7101599204,1366086.9806122268,0.01397368595354842
rw_01,batch_missing,clock_simplex,q99_q100,33880,250918.80880355835,139736.47173721602,140981.5267104602,0.00883133416338433
rw_02,none,base_ensemble,q00_q50,1108360,1970575.4931893349,1229388.8477575176,1254949.500193345,0.020367873314335982
rw_02,none,base_ensemble,q50_q90,808280,2789403.2537727356,1507647.021651299,1537107.175513484,0.019165972504385453
rw_02,none,base_ensemble,q90_q99,246840,1315415.5010414124,565297.86922668,576753.2216574668,0.01986179183857273
rw_02,none,base_ensemble,q99_q100,19360,147901.09384155273,49040.42996035754,49837.04917171167,0.015984477905371275
rw_02,none,global_shrink,q00_q50,1108360,1970575.4931893349,1229388.8477575176,1254949.500193345,0.020367873314335982
rw_02,none,global_shrink,q50_q90,808280,2789403.2537727356,1507647.021651299,1537107.175513484,0.019165972504385453
rw_02,none,global_shrink,q90_q99,246840,1315415.5010414124,565297.86922668,576753.2216574668,0.01986179183857273
rw_02,none,global_shrink,q99_q100,19360,147901.09384155273,49040.42996035754,49837.04917171167,0.015984477905371275
rw_02,row_activity,clock_shrink,q00_q50,1108360,1970575.4931893349,1229508.1502117747,1254949.500193345,0.02027280777246454
rw_02,row_activity,clock_shrink,q50_q90,808280,2789403.2537727356,1507964.5894101618,1537107.175513484,0.018959371582913165
rw_02,row_activity,clock_shrink,q90_q99,246840,1315415.5010414124,565322.8089952196,576753.2216574668,0.01981855017540879
rw_02,row_activity,clock_shrink,q99_q100,19360,147901.09384155273,49040.42996035754,49837.04917171167,0.015984477905371275
rw_02,row_activity,clock_weight_shrink,q00_q50,1108360,1970575.4931893349,1229761.374011856,1254949.500193345,0.02007102770080249
rw_02,row_activity,clock_weight_shrink,q50_q90,808280,2789403.2537727356,1508368.7877125894,1537107.175513484,0.018696411192859363
rw_02,row_activity,clock_weight_shrink,q90_q99,246840,1315415.5010414124,565193.9382424923,576753.2216574668,0.020041991931584957
rw_02,row_activity,clock_weight_shrink,q99_q100,19360,147901.09384155273,49040.42996035754,49837.04917171167,0.015984477905371275
rw_02,row_activity,clock_predabs_shrink,q00_q50,1108360,1970575.4931893349,1229524.3573736749,1254949.500193345,0.020259893179568444
rw_02,row_activity,clock_predabs_shrink,q50_q90,808280,2789403.2537727356,1507721.759861653,1537107.175513484,0.019117349863398192
rw_02,row_activity,clock_predabs_shrink,q90_q99,246840,1315415.5010414124,565364.812291787,576753.2216574668,0.019745723019893968
rw_02,row_activity,clock_predabs_shrink,q99_q100,19360,147901.09384155273,49072.84220254892,49837.04917171167,0.015334113513215897
rw_02,row_activity,clock_simplex,q00_q50,1108360,1970575.4931893349,1229911.5299050326,1254949.500193345,0.0199513767561601
rw_02,row_activity,clock_simplex,q50_q90,808280,2789403.2537727356,1508240.3969403438,1537107.175513484,0.01877993872710737
rw_02,row_activity,clock_simplex,q90_q99,246840,1315415.5010414124,565062.2637551724,576753.2216574668,0.020270294925613275
